clics_db_id,dependent_id,product_id,group_policy_cluster_product_id,coverage_amount,effective_date
27115,8534,24,40,0.00,2019-11-24
27116,8534,25,43,0.00,2019-11-24
27117,8535,24,40,0.00,2019-11-24
27118,8535,25,43,0.00,2019-11-24
27119,8536,24,40,0.00,2019-11-24
27120,8536,25,43,0.00,2019-11-24
27121,8537,24,40,0.00,2019-11-24
27122,8537,25,43,0.00,2019-11-24
27123,8538,24,40,0.00,2019-11-24
27124,8538,25,43,0.00,2019-11-24
27125,8539,24,40,0.00,2019-11-24
27126,8539,25,43,0.00,2019-11-24
27127,8540,24,40,0.00,2019-11-24
27128,8540,25,43,0.00,2019-11-24
27129,8541,24,40,0.00,2019-11-24
27130,8541,25,43,0.00,2019-11-24
27131,8542,24,40,0.00,2019-11-24
27132,8542,25,43,0.00,2019-11-24
27133,8543,24,40,0.00,2019-11-24
27134,8543,25,43,0.00,2019-11-24
27135,8544,24,40,0.00,2019-11-24
27136,8544,25,43,0.00,2019-11-24
27137,8545,24,40,0.00,2019-11-24
27138,8545,25,43,0.00,2019-11-24
27139,8546,24,40,0.00,2019-11-24
27140,8546,25,43,0.00,2019-11-24
27141,8547,24,40,0.00,2019-11-24
27142,8547,25,43,0.00,2019-11-24
27143,8548,24,40,0.00,2019-11-24
27144,8548,25,43,0.00,2019-11-24
27145,8549,24,40,0.00,2019-11-24
27146,8549,25,43,0.00,2019-11-24
27147,8550,24,40,0.00,2019-11-24
27148,8550,25,43,0.00,2019-11-24
27149,8551,24,40,0.00,2019-11-24
27150,8551,25,43,0.00,2019-11-24
27151,8552,24,40,0.00,2019-11-24
27152,8552,25,43,0.00,2019-11-24
27153,8553,24,40,0.00,2019-11-24
27154,8553,25,43,0.00,2019-11-24
27155,8554,24,40,0.00,2019-11-24
27156,8554,25,43,0.00,2019-11-24
27157,8555,24,40,0.00,2019-11-24
27158,8555,25,43,0.00,2019-11-24
27159,8556,24,40,0.00,2019-11-24
27160,8556,25,43,0.00,2019-11-24
27161,8557,24,40,0.00,2019-11-24
27162,8557,25,43,0.00,2019-11-24
27163,8558,24,40,0.00,2019-11-24
27164,8558,25,43,0.00,2019-11-24
27165,8559,24,40,0.00,2019-11-24
27166,8559,25,43,0.00,2019-11-24
27167,8560,24,40,0.00,2019-11-24
27168,8560,25,43,0.00,2019-11-24
27169,8561,24,40,0.00,2019-11-24
27170,8561,25,43,0.00,2019-11-24
27171,8562,24,40,0.00,2019-11-24
27172,8562,25,43,0.00,2019-11-24
27173,8563,24,40,0.00,2019-11-24
27174,8563,25,43,0.00,2019-11-24
27175,8564,24,40,0.00,2019-11-24
27176,8564,25,43,0.00,2019-11-24
27177,8565,24,40,0.00,2019-11-24
27178,8565,25,43,0.00,2019-11-24
27179,8566,24,40,0.00,2019-11-24
27180,8566,25,43,0.00,2019-11-24
27181,8567,24,40,0.00,2019-11-24
27182,8567,25,43,0.00,2019-11-24
27183,8568,24,40,0.00,2019-11-24
27184,8568,25,43,0.00,2019-11-24
27185,8569,24,40,0.00,2019-11-24
27186,8569,25,43,0.00,2019-11-24
27187,8570,24,40,0.00,2019-11-24
27188,8570,25,43,0.00,2019-11-24
27189,8571,24,40,0.00,2019-11-24
27190,8571,25,43,0.00,2019-11-24
27191,8572,24,40,0.00,2019-11-24
27192,8572,25,43,0.00,2019-11-24
27193,8573,24,40,0.00,2019-11-24
27194,8573,25,43,0.00,2019-11-24
27195,8574,24,40,0.00,2019-11-24
27196,8574,25,43,0.00,2019-11-24
27197,8575,24,40,0.00,2019-11-24
27198,8575,25,43,0.00,2019-11-24
27199,8576,24,40,0.00,2019-11-24
27200,8576,25,43,0.00,2019-11-24
27201,8577,24,40,0.00,2019-11-24
27202,8577,25,43,0.00,2019-11-24
27203,8578,24,40,0.00,2019-11-24
27204,8578,25,43,0.00,2019-11-24
27205,8579,24,40,0.00,2019-11-24
27206,8579,25,43,0.00,2019-11-24
27207,8580,24,40,0.00,2019-11-24
27208,8580,25,43,0.00,2019-11-24
27209,8581,24,40,0.00,2019-11-24
27210,8581,25,43,0.00,2019-11-24
27211,8582,24,40,0.00,2019-11-24
27212,8582,25,43,0.00,2019-11-24
27213,8583,24,40,0.00,2019-11-24
27214,8583,25,43,0.00,2019-11-24
27215,8584,24,40,0.00,2019-11-24
27216,8584,25,43,0.00,2019-11-24
27217,8585,24,37,0.00,2020-02-02
27218,8585,32,44,0.00,2020-02-02
27219,8585,25,9,0.00,2020-02-02
27220,8585,27,10,0.00,2020-02-02
27221,8585,26,12,0.00,2020-02-02
27222,8586,25,9,0.00,2020-02-02
27223,8586,27,10,0.00,2020-02-02
27224,8586,26,12,0.00,2020-02-02
27225,8587,24,45,0.00,2013-04-01
27226,8587,25,46,0.00,2013-04-01
27227,8588,24,45,0.00,2015-12-13
27228,8588,25,46,0.00,2015-12-13
27229,8589,24,45,0.00,2013-04-01
27230,8589,25,46,0.00,2013-04-01
27231,8590,24,45,0.00,2013-04-01
27232,8590,25,46,0.00,2013-04-01
27233,8591,24,45,0.00,2013-06-18
27234,8591,25,46,0.00,2013-06-18
27235,8592,24,45,0.00,2017-07-03
27236,8592,25,46,0.00,2017-07-03
27237,8593,24,45,0.00,2014-08-01
27238,8593,25,46,0.00,2014-08-01
27239,8594,24,45,0.00,2018-11-25
27240,8594,25,46,0.00,2018-11-25
27241,8595,24,45,0.00,2014-01-12
27242,8595,25,46,0.00,2014-01-12
27243,8596,24,45,0.00,2014-07-21
27244,8596,25,46,0.00,2014-07-21
27245,8597,24,45,0.00,2016-04-01
27246,8597,25,46,0.00,2016-04-01
27247,8598,24,45,0.00,2016-12-08
27248,8598,25,46,0.00,2016-12-08
27249,8599,24,45,0.00,2016-04-01
27250,8599,25,46,0.00,2016-04-01
27251,8600,24,45,0.00,2016-04-01
27252,8600,25,46,0.00,2016-04-01
27253,8601,24,45,0.00,2016-04-01
27254,8601,25,46,0.00,2016-04-01
27255,8602,24,45,0.00,2016-11-15
27256,8602,25,46,0.00,2016-11-15
27257,8603,24,45,0.00,2017-06-01
27258,8603,25,46,0.00,2017-06-01
27259,8604,24,45,0.00,2017-06-01
27260,8604,25,46,0.00,2017-06-01
27261,8605,24,45,0.00,2017-05-31
27262,8605,25,46,0.00,2017-05-31
27263,8606,24,45,0.00,2018-01-01
27264,8606,25,46,0.00,2018-01-01
27265,8607,24,45,0.00,2018-01-01
27266,8607,25,46,0.00,2018-01-01
27267,8608,24,45,0.00,2018-07-16
27268,8608,25,46,0.00,2018-07-16
27269,8609,24,45,0.00,2018-07-16
27270,8609,25,46,0.00,2018-07-16
27271,8610,24,45,0.00,2018-09-05
27272,8610,25,46,0.00,2018-09-05
27273,8611,24,45,0.00,2019-01-01
27274,8611,25,46,0.00,2019-01-01
27275,8612,24,45,0.00,2019-01-01
27276,8612,25,46,0.00,2019-01-01
27277,8613,24,45,0.00,2019-01-01
27278,8613,25,46,0.00,2019-01-01
27279,8614,24,45,0.00,2019-02-05
27280,8614,25,46,0.00,2019-02-05
27281,8615,24,47,0.00,2012-12-01
27282,8616,24,47,0.00,2012-12-01
27283,8617,24,47,0.00,2012-12-01
27284,8618,24,47,0.00,2012-12-01
27285,8619,24,47,0.00,2012-12-01
27286,8620,24,47,0.00,2012-12-01
27287,8621,24,47,0.00,2012-12-01
27288,8622,24,47,0.00,2012-12-01
27289,8623,24,47,0.00,2012-12-01
27290,8624,24,47,0.00,2012-12-01
27291,8625,24,47,0.00,2012-12-01
27292,8626,24,47,0.00,2012-12-01
27293,8627,24,47,0.00,2012-12-01
27294,8628,24,47,0.00,2012-12-01
27295,8629,24,47,0.00,2012-12-01
27296,8630,24,47,0.00,2012-12-01
27297,8631,24,47,0.00,2014-02-12
27298,8632,24,47,0.00,2012-12-01
27299,8633,24,47,0.00,2012-12-01
27300,8634,24,47,0.00,2012-12-01
27301,8635,24,47,0.00,2012-12-01
27302,8636,24,47,0.00,2012-12-01
27303,8637,24,47,0.00,2016-05-15
27304,8638,24,47,0.00,2012-12-01
27305,8639,24,47,0.00,2013-09-12
27306,8640,24,47,0.00,2018-05-13
27307,8641,24,47,0.00,2012-12-01
27308,8642,24,47,0.00,2012-12-01
27309,8643,24,47,0.00,2012-12-01
27310,8644,24,47,0.00,2012-12-01
27311,8645,24,47,0.00,2017-07-03
27312,8646,24,47,0.00,2012-12-01
27313,8647,24,47,0.00,2012-12-01
27314,8648,24,47,0.00,2012-12-01
27315,8649,24,47,0.00,2012-12-01
27316,8650,24,47,0.00,2013-06-20
27317,8651,24,47,0.00,2012-12-01
27318,8652,24,47,0.00,2012-12-01
27319,8653,24,47,0.00,2012-12-01
27320,8654,24,47,0.00,2012-12-01
27321,8655,24,47,0.00,2012-12-01
27322,8656,24,47,0.00,2012-12-01
27323,8657,24,47,0.00,2012-12-01
27324,8658,24,47,0.00,2012-12-01
27325,8659,24,47,0.00,2013-06-21
27326,8660,24,47,0.00,2012-12-01
27327,8661,24,47,0.00,2012-12-01
27328,8662,24,47,0.00,2012-12-01
27329,8663,24,47,0.00,2012-12-01
27330,8664,24,47,0.00,2012-12-01
27331,8665,24,47,0.00,2018-05-03
27332,8666,24,47,0.00,2012-12-01
27333,8667,24,47,0.00,2012-12-01
27334,8668,24,47,0.00,2016-07-10
27335,8669,24,47,0.00,2012-12-01
27336,8670,24,47,0.00,2012-12-01
27337,8671,24,47,0.00,2012-12-01
27338,8672,24,47,0.00,2017-11-03
27339,8673,24,50,0.00,2019-10-01
27340,8673,25,51,0.00,2019-10-01
27341,8673,26,52,0.00,2019-10-01
27342,8673,27,53,0.00,2019-10-01
27343,8674,24,50,0.00,2019-10-01
27344,8674,25,51,0.00,2019-10-01
27345,8674,26,52,0.00,2019-10-01
27346,8674,27,53,0.00,2019-10-01
27347,8675,24,50,0.00,2019-10-01
27348,8675,25,51,0.00,2019-10-01
27349,8675,26,52,0.00,2019-10-01
27350,8675,27,53,0.00,2019-10-01
27351,8676,24,50,0.00,2019-10-01
27352,8676,25,51,0.00,2019-10-01
27353,8676,26,52,0.00,2019-10-01
27354,8676,27,53,0.00,2019-10-01
27355,8677,24,50,0.00,2019-10-01
27356,8677,25,51,0.00,2019-10-01
27357,8677,26,52,0.00,2019-10-01
27358,8677,27,53,0.00,2019-10-01
27359,8678,24,50,0.00,2019-10-01
27360,8678,25,51,0.00,2019-10-01
27361,8678,26,52,0.00,2019-10-01
27362,8678,27,53,0.00,2019-10-01
27363,8679,24,50,0.00,2019-10-01
27364,8679,25,51,0.00,2019-10-01
27365,8679,26,52,0.00,2019-10-01
27366,8679,27,53,0.00,2019-10-01
27367,8680,24,50,0.00,2019-10-01
27368,8680,25,51,0.00,2019-10-01
27369,8680,26,52,0.00,2019-10-01
27370,8680,27,53,0.00,2019-10-01
27371,8681,24,50,0.00,2019-10-01
27372,8681,25,51,0.00,2019-10-01
27373,8681,26,52,0.00,2019-10-01
27374,8681,27,53,0.00,2019-10-01
27375,8682,24,50,0.00,2019-10-01
27376,8682,25,51,0.00,2019-10-01
27377,8682,26,52,0.00,2019-10-01
27378,8682,27,53,0.00,2019-10-01
27379,8683,24,50,0.00,2019-10-01
27380,8683,25,51,0.00,2019-10-01
27381,8683,26,52,0.00,2019-10-01
27382,8683,27,53,0.00,2019-10-01
27383,8684,24,50,0.00,2019-10-01
27384,8684,25,51,0.00,2019-10-01
27385,8684,26,52,0.00,2019-10-01
27386,8684,27,53,0.00,2019-10-01
27387,8685,24,50,0.00,2019-10-01
27388,8685,25,51,0.00,2019-10-01
27389,8685,26,52,0.00,2019-10-01
27390,8685,27,53,0.00,2019-10-01
27391,8686,24,50,0.00,2019-10-01
27392,8686,25,51,0.00,2019-10-01
27393,8686,26,52,0.00,2019-10-01
27394,8686,27,53,0.00,2019-10-01
27395,8687,24,50,0.00,2019-10-01
27396,8687,25,51,0.00,2019-10-01
27397,8687,26,52,0.00,2019-10-01
27398,8687,27,53,0.00,2019-10-01
27399,8688,24,50,0.00,2019-10-01
27400,8688,25,51,0.00,2019-10-01
27401,8688,26,52,0.00,2019-10-01
27402,8688,27,53,0.00,2019-10-01
27403,8689,24,50,0.00,2019-10-01
27404,8689,25,51,0.00,2019-10-01
27405,8689,26,52,0.00,2019-10-01
27406,8689,27,53,0.00,2019-10-01
27407,8690,24,50,0.00,2019-10-01
27408,8690,25,51,0.00,2019-10-01
27409,8690,26,52,0.00,2019-10-01
27410,8690,27,53,0.00,2019-10-01
27411,8691,24,50,0.00,2019-10-01
27412,8691,25,51,0.00,2019-10-01
27413,8691,26,52,0.00,2019-10-01
27414,8691,27,53,0.00,2019-10-01
27415,8692,24,50,0.00,2019-10-01
27416,8692,25,51,0.00,2019-10-01
27417,8692,26,52,0.00,2019-10-01
27418,8692,27,53,0.00,2019-10-01
27419,8693,24,50,0.00,2019-10-01
27420,8693,25,51,0.00,2019-10-01
27421,8693,26,52,0.00,2019-10-01
27422,8693,27,53,0.00,2019-10-01
27423,8694,24,50,0.00,2019-10-01
27424,8694,25,51,0.00,2019-10-01
27425,8694,26,52,0.00,2019-10-01
27426,8694,27,53,0.00,2019-10-01
27427,8695,24,50,0.00,2019-10-01
27428,8695,25,51,0.00,2019-10-01
27429,8695,26,52,0.00,2019-10-01
27430,8695,27,53,0.00,2019-10-01
27431,8696,24,50,0.00,2019-10-01
27432,8696,25,51,0.00,2019-10-01
27433,8696,26,52,0.00,2019-10-01
27434,8696,27,53,0.00,2019-10-01
27435,8697,24,50,0.00,2019-10-01
27436,8697,25,51,0.00,2019-10-01
27437,8697,26,52,0.00,2019-10-01
27438,8697,27,53,0.00,2019-10-01
27439,8698,24,50,0.00,2019-10-01
27440,8698,25,51,0.00,2019-10-01
27441,8698,26,52,0.00,2019-10-01
27442,8698,27,53,0.00,2019-10-01
27443,8699,24,50,0.00,2019-10-01
27444,8699,25,51,0.00,2019-10-01
27445,8699,26,52,0.00,2019-10-01
27446,8699,27,53,0.00,2019-10-01
27447,8700,24,50,0.00,2019-10-01
27448,8700,25,51,0.00,2019-10-01
27449,8700,26,52,0.00,2019-10-01
27450,8700,27,53,0.00,2019-10-01
27451,8701,24,50,0.00,2019-10-01
27452,8701,25,51,0.00,2019-10-01
27453,8701,26,52,0.00,2019-10-01
27454,8701,27,53,0.00,2019-10-01
27455,8702,24,50,0.00,2019-10-01
27456,8702,25,51,0.00,2019-10-01
27457,8702,26,52,0.00,2019-10-01
27458,8702,27,53,0.00,2019-10-01
27459,8703,24,50,0.00,2019-10-01
27460,8703,25,51,0.00,2019-10-01
27461,8703,26,52,0.00,2019-10-01
27462,8703,27,53,0.00,2019-10-01
27463,8704,24,50,0.00,2019-10-01
27464,8704,25,51,0.00,2019-10-01
27465,8704,26,52,0.00,2019-10-01
27466,8704,27,53,0.00,2019-10-01
27467,8705,24,50,0.00,2019-10-01
27468,8705,25,51,0.00,2019-10-01
27469,8705,26,52,0.00,2019-10-01
27470,8705,27,53,0.00,2019-10-01
27471,8706,24,50,0.00,2019-10-01
27472,8706,25,51,0.00,2019-10-01
27473,8706,26,52,0.00,2019-10-01
27474,8706,27,53,0.00,2019-10-01
27475,8707,24,50,0.00,2019-10-01
27476,8707,25,51,0.00,2019-10-01
27477,8707,26,52,0.00,2019-10-01
27478,8707,27,53,0.00,2019-10-01
27479,8708,24,50,0.00,2019-10-01
27480,8708,25,51,0.00,2019-10-01
27481,8708,26,52,0.00,2019-10-01
27482,8708,27,53,0.00,2019-10-01
27483,8709,24,50,0.00,2019-10-01
27484,8709,25,51,0.00,2019-10-01
27485,8709,26,52,0.00,2019-10-01
27486,8709,27,53,0.00,2019-10-01
27487,8710,24,50,0.00,2019-10-01
27488,8710,25,51,0.00,2019-10-01
27489,8710,26,52,0.00,2019-10-01
27490,8710,27,53,0.00,2019-10-01
27491,8711,24,50,0.00,2019-10-01
27492,8711,25,51,0.00,2019-10-01
27493,8711,26,52,0.00,2019-10-01
27494,8711,27,53,0.00,2019-10-01
27495,8712,24,50,0.00,2019-10-01
27496,8712,25,51,0.00,2019-10-01
27497,8712,26,52,0.00,2019-10-01
27498,8712,27,53,0.00,2019-10-01
27499,8713,24,50,0.00,2019-10-01
27500,8713,25,51,0.00,2019-10-01
27501,8713,26,52,0.00,2019-10-01
27502,8713,27,53,0.00,2019-10-01
27503,8714,24,50,0.00,2019-10-01
27504,8714,25,51,0.00,2019-10-01
27505,8714,26,52,0.00,2019-10-01
27506,8714,27,53,0.00,2019-10-01
27507,8715,25,9,0.00,2020-02-05
27508,8715,27,10,0.00,2020-02-05
27509,8715,26,12,0.00,2020-02-05
27510,8715,24,37,0.00,2020-02-05
27511,8715,32,44,0.00,2020-02-05
27512,8716,25,9,0.00,2020-02-05
27513,8716,27,10,0.00,2020-02-05
27514,8716,26,12,0.00,2020-02-05
27515,8716,24,37,0.00,2020-02-05
27516,8716,32,44,0.00,2020-02-05
27517,8717,24,54,0.00,2019-10-01
27518,8717,25,55,0.00,2019-10-01
27519,8717,26,56,0.00,2019-10-01
27520,8717,27,57,0.00,2019-10-01
27521,8718,24,54,0.00,2019-10-01
27522,8718,25,55,0.00,2019-10-01
27523,8718,26,56,0.00,2019-10-01
27524,8718,27,57,0.00,2019-10-01
27525,8719,24,54,0.00,2019-10-01
27526,8719,25,55,0.00,2019-10-01
27527,8719,26,56,0.00,2019-10-01
27528,8719,27,57,0.00,2019-10-01
27529,8720,24,54,0.00,2019-10-01
27530,8720,25,55,0.00,2019-10-01
27531,8720,26,56,0.00,2019-10-01
27532,8720,27,57,0.00,2019-10-01
27533,8721,24,54,0.00,2019-10-01
27534,8721,25,55,0.00,2019-10-01
27535,8721,26,56,0.00,2019-10-01
27536,8721,27,57,0.00,2019-10-01
27537,8722,24,54,0.00,2019-10-01
27538,8722,25,55,0.00,2019-10-01
27539,8722,26,56,0.00,2019-10-01
27540,8722,27,57,0.00,2019-10-01
27541,8723,24,54,0.00,2019-10-01
27542,8723,25,55,0.00,2019-10-01
27543,8723,26,56,0.00,2019-10-01
27544,8723,27,57,0.00,2019-10-01
27545,8724,24,54,0.00,2019-10-01
27546,8724,25,55,0.00,2019-10-01
27547,8724,26,56,0.00,2019-10-01
27548,8724,27,57,0.00,2019-10-01
27549,8725,24,54,0.00,2019-10-01
27550,8725,25,55,0.00,2019-10-01
27551,8725,26,56,0.00,2019-10-01
27552,8725,27,57,0.00,2019-10-01
27553,8726,24,54,0.00,2019-10-01
27554,8726,25,55,0.00,2019-10-01
27555,8726,26,56,0.00,2019-10-01
27556,8726,27,57,0.00,2019-10-01
27557,8727,24,54,0.00,2019-10-01
27558,8727,25,55,0.00,2019-10-01
27559,8727,26,56,0.00,2019-10-01
27560,8727,27,57,0.00,2019-10-01
27561,8728,24,54,0.00,2019-10-01
27562,8728,25,55,0.00,2019-10-01
27563,8728,26,56,0.00,2019-10-01
27564,8728,27,57,0.00,2019-10-01
27565,8729,24,54,0.00,2019-10-01
27566,8729,25,55,0.00,2019-10-01
27567,8729,26,56,0.00,2019-10-01
27568,8729,27,57,0.00,2019-10-01
27569,8730,24,54,0.00,2019-10-01
27570,8730,25,55,0.00,2019-10-01
27571,8730,26,56,0.00,2019-10-01
27572,8730,27,57,0.00,2019-10-01
27573,8731,24,54,0.00,2019-10-01
27574,8731,25,55,0.00,2019-10-01
27575,8731,26,56,0.00,2019-10-01
27576,8731,27,57,0.00,2019-10-01
27577,8732,24,54,0.00,2019-10-01
27578,8732,25,55,0.00,2019-10-01
27579,8732,26,56,0.00,2019-10-01
27580,8732,27,57,0.00,2019-10-01
27581,8733,24,54,0.00,2019-10-01
27582,8733,25,55,0.00,2019-10-01
27583,8733,26,56,0.00,2019-10-01
27584,8733,27,57,0.00,2019-10-01
27585,8734,24,54,0.00,2019-10-01
27586,8734,25,55,0.00,2019-10-01
27587,8734,26,56,0.00,2019-10-01
27588,8734,27,57,0.00,2019-10-01
27589,8735,24,54,0.00,2019-10-01
27590,8735,25,55,0.00,2019-10-01
27591,8735,26,56,0.00,2019-10-01
27592,8735,27,57,0.00,2019-10-01
27593,8736,24,54,0.00,2019-10-01
27594,8736,25,55,0.00,2019-10-01
27595,8736,26,56,0.00,2019-10-01
27596,8736,27,57,0.00,2019-10-01
27597,8737,24,54,0.00,2019-10-01
27598,8737,25,55,0.00,2019-10-01
27599,8737,26,56,0.00,2019-10-01
27600,8737,27,57,0.00,2019-10-01
27601,8738,24,54,0.00,2019-10-01
27602,8738,25,55,0.00,2019-10-01
27603,8738,26,56,0.00,2019-10-01
27604,8738,27,57,0.00,2019-10-01
27605,8739,24,54,0.00,2019-10-01
27606,8739,25,55,0.00,2019-10-01
27607,8739,26,56,0.00,2019-10-01
27608,8739,27,57,0.00,2019-10-01
27609,8740,24,54,0.00,2019-10-01
27610,8740,25,55,0.00,2019-10-01
27611,8740,26,56,0.00,2019-10-01
27612,8740,27,57,0.00,2019-10-01
27613,8741,24,54,0.00,2019-10-01
27614,8741,25,55,0.00,2019-10-01
27615,8741,26,56,0.00,2019-10-01
27616,8741,27,57,0.00,2019-10-01
27617,8742,24,54,0.00,2019-10-01
27618,8742,25,55,0.00,2019-10-01
27619,8742,26,56,0.00,2019-10-01
27620,8742,27,57,0.00,2019-10-01
27621,8743,24,54,0.00,2019-10-01
27622,8743,25,55,0.00,2019-10-01
27623,8743,26,56,0.00,2019-10-01
27624,8743,27,57,0.00,2019-10-01
27625,8744,24,54,0.00,2019-10-01
27626,8744,25,55,0.00,2019-10-01
27627,8744,26,56,0.00,2019-10-01
27628,8744,27,57,0.00,2019-10-01
27629,8745,24,54,0.00,2019-10-01
27630,8745,25,55,0.00,2019-10-01
27631,8745,26,56,0.00,2019-10-01
27632,8745,27,57,0.00,2019-10-01
27633,8746,24,54,0.00,2019-10-01
27634,8746,25,55,0.00,2019-10-01
27635,8746,26,56,0.00,2019-10-01
27636,8746,27,57,0.00,2019-10-01
27637,8747,24,54,0.00,2019-10-01
27638,8747,25,55,0.00,2019-10-01
27639,8747,26,56,0.00,2019-10-01
27640,8747,27,57,0.00,2019-10-01
27641,8748,24,54,0.00,2019-10-01
27642,8748,25,55,0.00,2019-10-01
27643,8748,26,56,0.00,2019-10-01
27644,8748,27,57,0.00,2019-10-01
27645,8749,24,54,0.00,2019-10-01
27646,8749,25,55,0.00,2019-10-01
27647,8749,26,56,0.00,2019-10-01
27648,8749,27,57,0.00,2019-10-01
27649,8750,24,54,0.00,2019-10-01
27650,8750,25,55,0.00,2019-10-01
27651,8750,26,56,0.00,2019-10-01
27652,8750,27,57,0.00,2019-10-01
27653,8751,24,54,0.00,2019-10-01
27654,8751,25,55,0.00,2019-10-01
27655,8751,26,56,0.00,2019-10-01
27656,8751,27,57,0.00,2019-10-01
27657,8752,24,54,0.00,2019-10-01
27658,8752,25,55,0.00,2019-10-01
27659,8752,26,56,0.00,2019-10-01
27660,8752,27,57,0.00,2019-10-01
27661,8753,24,54,0.00,2019-10-01
27662,8753,25,55,0.00,2019-10-01
27663,8753,26,56,0.00,2019-10-01
27664,8753,27,57,0.00,2019-10-01
27665,8754,24,54,0.00,2019-10-01
27666,8754,25,55,0.00,2019-10-01
27667,8754,26,56,0.00,2019-10-01
27668,8754,27,57,0.00,2019-10-01
27669,8755,24,54,0.00,2019-10-01
27670,8755,25,55,0.00,2019-10-01
27671,8755,26,56,0.00,2019-10-01
27672,8755,27,57,0.00,2019-10-01
27673,8756,24,54,0.00,2019-10-01
27674,8756,25,55,0.00,2019-10-01
27675,8756,26,56,0.00,2019-10-01
27676,8756,27,57,0.00,2019-10-01
27677,8757,24,54,0.00,2019-10-01
27678,8757,25,55,0.00,2019-10-01
27679,8757,26,56,0.00,2019-10-01
27680,8757,27,57,0.00,2019-10-01
27681,8758,24,54,0.00,2019-10-01
27682,8758,25,55,0.00,2019-10-01
27683,8758,26,56,0.00,2019-10-01
27684,8758,27,57,0.00,2019-10-01
27685,8759,24,54,0.00,2019-10-01
27686,8759,25,55,0.00,2019-10-01
27687,8759,26,56,0.00,2019-10-01
27688,8759,27,57,0.00,2019-10-01
27689,8760,24,54,0.00,2019-10-01
27690,8760,25,55,0.00,2019-10-01
27691,8760,26,56,0.00,2019-10-01
27692,8760,27,57,0.00,2019-10-01
27693,8761,24,54,0.00,2019-10-01
27694,8761,25,55,0.00,2019-10-01
27695,8761,26,56,0.00,2019-10-01
27696,8761,27,57,0.00,2019-10-01
27697,8762,24,54,0.00,2019-10-01
27698,8762,25,55,0.00,2019-10-01
27699,8762,26,56,0.00,2019-10-01
27700,8762,27,57,0.00,2019-10-01
27701,8763,24,54,0.00,2019-10-01
27702,8763,25,55,0.00,2019-10-01
27703,8763,26,56,0.00,2019-10-01
27704,8763,27,57,0.00,2019-10-01
27705,8764,24,54,0.00,2019-10-01
27706,8764,25,55,0.00,2019-10-01
27707,8764,26,56,0.00,2019-10-01
27708,8764,27,57,0.00,2019-10-01
27709,8765,24,54,0.00,2019-10-01
27710,8765,25,55,0.00,2019-10-01
27711,8765,26,56,0.00,2019-10-01
27712,8765,27,57,0.00,2019-10-01
27713,8766,24,54,0.00,2019-10-01
27714,8766,25,55,0.00,2019-10-01
27715,8766,26,56,0.00,2019-10-01
27716,8766,27,57,0.00,2019-10-01
27717,8767,24,54,0.00,2019-10-01
27718,8767,25,55,0.00,2019-10-01
27719,8767,26,56,0.00,2019-10-01
27720,8767,27,57,0.00,2019-10-01
27721,8768,24,54,0.00,2019-10-01
27722,8768,25,55,0.00,2019-10-01
27723,8768,26,56,0.00,2019-10-01
27724,8768,27,57,0.00,2019-10-01
27725,8769,24,54,0.00,2019-10-01
27726,8769,25,55,0.00,2019-10-01
27727,8769,26,56,0.00,2019-10-01
27728,8769,27,57,0.00,2019-10-01
27729,8770,24,54,0.00,2019-10-01
27730,8770,25,55,0.00,2019-10-01
27731,8770,26,56,0.00,2019-10-01
27732,8770,27,57,0.00,2019-10-01
27733,8771,24,58,0.00,2018-02-01
27734,8771,25,59,0.00,2018-02-01
27735,8772,24,58,0.00,2018-02-01
27736,8772,25,59,0.00,2018-02-01
27737,8773,24,58,0.00,2018-02-01
27738,8773,25,59,0.00,2018-02-01
27739,8774,24,58,0.00,2018-02-01
27740,8774,25,59,0.00,2018-02-01
27741,8775,24,58,0.00,2018-02-01
27742,8775,25,59,0.00,2018-02-01
27743,8776,24,58,0.00,2018-02-01
27744,8776,25,59,0.00,2018-02-01
27745,8777,24,58,0.00,2018-02-01
27746,8777,25,59,0.00,2018-02-01
27747,8778,24,58,0.00,2018-02-01
27748,8778,25,59,0.00,2018-02-01
27749,8779,24,58,0.00,2018-02-01
27750,8779,25,59,0.00,2018-02-01
27751,8780,24,58,0.00,2018-02-01
27752,8780,25,59,0.00,2018-02-01
27753,8781,24,58,0.00,2018-02-01
27754,8781,25,59,0.00,2018-02-01
27755,8782,24,58,0.00,2018-02-01
27756,8782,25,59,0.00,2018-02-01
27757,8783,24,58,0.00,2018-02-01
27758,8783,25,59,0.00,2018-02-01
27759,8784,24,58,0.00,2018-02-01
27760,8784,25,59,0.00,2018-02-01
27761,8785,24,58,0.00,2018-02-01
27762,8785,25,59,0.00,2018-02-01
27763,8786,24,58,0.00,2018-02-01
27764,8786,25,59,0.00,2018-02-01
27765,8787,24,58,0.00,2018-02-01
27766,8787,25,59,0.00,2018-02-01
27767,8788,24,58,0.00,2018-10-27
27768,8788,25,59,0.00,2018-10-27
27769,8789,24,58,0.00,2018-02-01
27770,8789,25,59,0.00,2018-02-01
27771,8790,24,58,0.00,2018-02-01
27772,8790,25,59,0.00,2018-02-01
27773,8791,24,58,0.00,2018-02-01
27774,8791,25,59,0.00,2018-02-01
27775,8792,24,58,0.00,2019-04-09
27776,8792,25,59,0.00,2019-04-09
27777,8793,24,58,0.00,2018-02-01
27778,8793,25,59,0.00,2018-02-01
