clics_db_id,start_date,end_date,dependent_id
2618,2024-01-01,NULL,70305
2619,2024-01-01,NULL,70306
2620,2024-01-01,NULL,70307
2621,2023-01-01,NULL,70308
2622,2024-01-01,NULL,70309
2623,2024-01-01,NULL,70310
2624,2024-01-01,NULL,70311
2625,2024-01-01,NULL,70312
2626,2024-01-01,NULL,70313
2627,2024-01-01,NULL,70314
2628,2024-01-01,NULL,70315
2629,2023-01-01,NULL,70316
2630,2024-01-01,NULL,70317
2631,2024-01-01,NULL,70318
2632,2024-01-01,NULL,70319
2633,2024-01-01,NULL,70320
2634,2024-01-01,NULL,70321
2635,2024-01-01,NULL,70322
2636,2024-01-01,NULL,70323
2637,2024-01-01,NULL,70324
2638,2024-01-01,NULL,70325
2639,2024-01-01,NULL,70326
2640,2024-01-01,NULL,70327
2641,2024-01-01,NULL,70328
2642,2024-01-01,NULL,70329
2643,2024-01-01,NULL,70330
2644,2024-01-01,NULL,70331
2645,2024-01-01,NULL,70332
2646,2023-01-01,NULL,70333
2647,2023-01-01,NULL,70334
2648,2023-01-01,NULL,70335
2649,2024-01-01,NULL,70336
2650,2024-01-01,NULL,70337
2651,2024-01-01,NULL,70338
2652,2023-01-01,NULL,70339
2653,2023-01-01,NULL,70340
2654,2024-01-01,NULL,70341
2655,2024-01-01,NULL,70342
2656,2024-01-01,NULL,70343
2657,2024-01-01,NULL,70344
2658,2024-01-01,NULL,70345
2659,2024-01-01,NULL,70346
2660,2024-01-01,NULL,70347
2661,2024-01-01,NULL,70348
2662,2024-01-01,NULL,70349
2663,2024-01-01,NULL,70350
2664,2024-01-01,NULL,70351
2665,2024-01-01,NULL,70352
2666,2024-01-01,NULL,70353
2667,2024-01-01,NULL,70354
2668,2024-01-01,NULL,70355
2669,2024-01-01,NULL,70356
2670,2024-01-01,NULL,70357
2671,2024-01-01,NULL,70358
2672,2024-01-01,NULL,70359
2673,2024-01-01,NULL,70360
2674,2024-01-01,NULL,70361
2675,2024-01-01,NULL,70362
2676,2023-01-01,NULL,70363
2677,2023-01-01,NULL,70364
2678,2023-01-01,NULL,70365
2679,2024-01-01,NULL,70366
2680,2024-01-01,NULL,70367
2681,2024-01-01,NULL,70368
2682,2024-01-01,NULL,70369
2683,2024-01-01,NULL,70370
2684,2024-01-01,NULL,70371
2685,2024-01-01,NULL,70372
2686,2024-01-01,NULL,70373
2687,2024-01-01,NULL,70374
2688,2024-01-01,NULL,70375
2689,2024-01-01,NULL,70376
2690,2024-01-01,NULL,70377
2691,2024-01-01,NULL,70378
2692,2024-01-01,NULL,70379
2693,2024-01-01,NULL,70380
2694,2024-01-01,NULL,70381
2695,2024-01-01,NULL,70382
2696,2023-01-01,NULL,70383
2697,2024-01-01,NULL,70384
2698,2024-01-01,NULL,70385
2699,2024-01-01,NULL,70386
2700,2024-01-01,NULL,70387
2701,2024-01-01,NULL,70388
2702,2024-01-01,NULL,70389
2703,2024-01-01,NULL,70390
2704,2024-01-01,NULL,70391
2705,2024-01-01,NULL,70392
2706,2024-01-01,NULL,70393
2707,2024-01-01,NULL,70394
2708,2024-01-01,NULL,70395
2709,2024-01-01,NULL,70396
2710,2024-01-01,NULL,70397
2711,2024-01-01,NULL,70398
2712,2024-01-01,NULL,70399
2713,2024-01-01,NULL,70400
2714,2024-01-01,NULL,70401
2715,2024-01-01,NULL,70402
2716,2024-01-01,NULL,70403
2717,2024-01-01,NULL,70404
2718,2024-01-01,NULL,70405
2719,2024-01-01,NULL,70406
2720,2024-01-01,NULL,70407
2721,2024-01-01,NULL,70408
2722,2024-01-01,NULL,70409
2723,2024-01-01,NULL,70410
2724,2024-01-01,NULL,70411
2725,2024-01-01,NULL,70412
2726,2024-01-01,NULL,70413
2727,2024-01-01,NULL,70414
2728,2024-01-01,NULL,70415
2729,2024-01-01,NULL,70416
2730,2024-01-01,NULL,70417
2731,2024-01-01,NULL,70418
2732,2024-01-01,NULL,70419
2733,2024-01-01,NULL,70420
2734,2024-01-01,NULL,70421
2735,2024-01-01,NULL,70422
2736,2024-01-01,NULL,70423
2737,2024-01-01,NULL,70424
2738,2024-01-01,NULL,70425
2739,2024-01-01,NULL,70426
2740,2024-01-01,NULL,70427
2741,2024-01-01,NULL,70428
2742,2024-01-01,NULL,70429
2743,2024-01-01,NULL,70430
2744,2024-01-01,NULL,70431
2745,2024-01-01,NULL,70432
2746,2024-01-01,NULL,70433
2747,2024-01-01,NULL,70434
2748,2024-01-01,NULL,70435
2749,2024-01-01,NULL,70436
2750,2024-01-01,NULL,70437
2751,2024-01-01,NULL,70438
2752,2024-01-01,NULL,70439
2753,2024-01-01,NULL,70440
2754,2024-01-01,NULL,70441
2755,2024-01-01,NULL,70442
2756,2024-01-01,NULL,70443
2757,2023-01-01,NULL,70444
2758,2023-01-01,NULL,70445
2759,2023-01-01,NULL,70446
2760,2023-01-01,NULL,70447
2761,2023-01-01,NULL,70448
2762,2024-01-01,NULL,70449
2763,2024-01-01,NULL,70450
2764,2024-01-01,NULL,70451
2765,2024-01-01,NULL,70452
2766,2024-01-01,NULL,70453
2767,2024-01-01,NULL,70454
2768,2024-01-01,NULL,70455
2769,2024-01-01,NULL,70456
2770,2024-01-01,NULL,70457
2771,2024-01-01,NULL,70458
2772,2023-01-01,NULL,70459
2773,2023-01-01,NULL,70460
2774,2023-01-01,NULL,70461
2775,2023-01-01,NULL,70462
2776,2024-01-01,NULL,70463
2777,2024-01-01,NULL,70464
2778,2024-01-01,NULL,70465
2779,2024-01-01,NULL,70466
2780,2024-01-01,NULL,70467
2781,2024-01-01,NULL,70468
2782,2024-01-01,NULL,70469
2783,2024-01-01,NULL,70470
2784,2024-01-01,NULL,70471
2785,2024-01-01,NULL,70472
2786,2023-01-01,NULL,70473
2787,2023-01-01,NULL,70474
2788,2023-01-01,NULL,70475
2789,2023-01-01,NULL,70476
2790,2023-01-01,NULL,70477
2791,2023-01-01,NULL,70478
2792,2024-01-01,NULL,70479
2793,2024-01-01,NULL,70480
2794,2024-01-01,NULL,70481
2795,2024-01-01,NULL,70482
2796,2024-01-01,NULL,70483
2797,2024-01-01,NULL,70484
2798,2024-01-01,NULL,70485
2799,2023-01-01,NULL,70486
2800,2024-01-01,NULL,70487
2801,2024-01-01,NULL,70488
2802,2024-01-01,NULL,70489
2803,2024-01-01,NULL,70490
2804,2023-01-01,NULL,70491
2805,2023-01-01,NULL,70492
2806,2023-01-01,NULL,70493
2807,2024-01-01,NULL,70494
2808,2024-01-01,NULL,70495
2809,2024-01-01,NULL,70496
2810,2024-01-01,NULL,70497
2811,2024-01-01,NULL,70498
2812,2024-01-01,NULL,70499
2813,2024-01-01,NULL,70500
2814,2024-01-01,NULL,70501
2815,2024-01-01,NULL,70502
2816,2024-01-01,NULL,70503
2817,2024-01-01,NULL,70504
2818,2024-01-01,NULL,70505
2819,2023-01-01,NULL,70506
2820,2023-01-01,NULL,70507
2821,2023-01-01,NULL,70508
2822,2024-01-01,NULL,70509
2823,2024-01-01,NULL,70510
2824,2024-01-01,NULL,70511
2825,2024-01-01,NULL,70512
2826,2024-01-01,NULL,70513
2827,2024-01-01,NULL,70514
2828,2024-01-01,NULL,70515
2829,2024-01-01,NULL,70516
2830,2024-01-01,NULL,70517
2831,2024-01-01,NULL,70518
2832,2024-01-01,NULL,70519
2833,2024-01-01,NULL,70520
2834,2024-01-01,NULL,70521
2835,2024-01-01,NULL,70522
2836,2024-01-01,NULL,70523
2837,2024-01-01,NULL,70524
2838,2024-01-01,NULL,70525
2839,2024-01-01,NULL,70526
2840,2024-01-01,NULL,70527
2841,2024-01-01,NULL,70528
2842,2024-01-01,NULL,70529
2843,2024-01-01,NULL,70530
2844,2024-01-01,NULL,70531
2845,2024-01-01,NULL,70532
2846,2024-01-01,NULL,70533
2847,2024-01-01,NULL,70534
2848,2023-01-01,NULL,70535
2849,2023-01-01,NULL,70536
2850,2023-01-01,NULL,70537
2851,2024-01-01,NULL,70538
2852,2024-01-01,NULL,70539
2853,2024-01-01,NULL,70540
2854,2024-01-01,NULL,70541
2855,2024-01-01,NULL,70542
2856,2024-01-01,NULL,70543
2857,2024-01-01,NULL,70544
2858,2024-01-01,NULL,70545
2859,2024-01-01,NULL,70546
2860,2024-01-01,NULL,70547
2861,2024-01-01,NULL,70548
2862,2023-01-01,NULL,70549
2863,2023-01-01,NULL,70550
2864,2023-01-01,NULL,70551
2865,2024-01-01,NULL,70552
2866,2024-01-01,NULL,70553
2867,2024-01-01,NULL,70554
2868,2024-01-01,NULL,70555
2869,2024-01-01,NULL,70556
2870,2023-01-01,NULL,70557
2871,2024-01-01,NULL,70558
2872,2024-01-01,NULL,70559
2873,2024-01-01,NULL,70560
2874,2024-01-01,NULL,70561
2875,2024-01-01,NULL,70562
2876,2024-01-01,NULL,70563
2877,2024-01-01,NULL,70564
2878,2024-01-01,NULL,70565
2879,2024-01-01,NULL,70566
2880,2024-01-01,NULL,70567
2881,2024-01-01,NULL,70568
2882,2024-01-01,NULL,70569
2883,2024-01-01,NULL,70570
2884,2024-01-01,NULL,70571
2885,2024-01-01,NULL,70572
2886,2024-01-01,NULL,70573
2887,2024-01-01,NULL,70574
2888,2024-01-01,NULL,70575
2889,2023-01-01,NULL,70576
2890,2024-01-01,NULL,70577
2891,2024-01-01,NULL,70578
2892,2024-01-01,NULL,70579
2893,2024-01-01,NULL,70580
2894,2023-01-01,NULL,70581
2895,2023-01-01,NULL,70582
2896,2023-01-01,NULL,70583
2897,2024-01-01,NULL,70584
2898,2024-01-01,NULL,70585
2899,2024-01-01,NULL,70586
2900,2024-01-01,NULL,70587
2901,2024-01-01,NULL,70588
2902,2024-01-01,NULL,70589
2903,2024-01-01,NULL,70590
2904,2024-01-01,NULL,70591
2905,2024-01-01,NULL,70592
2906,2024-01-01,NULL,70593
2907,2023-01-01,NULL,70594
2908,2024-01-01,NULL,70595
2909,2024-01-01,NULL,70596
2910,2024-01-01,NULL,70597
2911,2023-01-01,NULL,70598
2912,2024-01-01,NULL,70599
2913,2024-01-01,NULL,70600
2914,2024-01-01,NULL,70601
2915,2024-01-01,NULL,70602
2916,2024-01-01,NULL,70603
2917,2024-01-01,NULL,70604
2918,2024-01-01,NULL,70605
2919,2024-01-01,NULL,70606
2920,2023-01-01,NULL,70607
2921,2024-01-01,NULL,70608
2922,2024-01-01,NULL,70609
2923,2024-01-01,NULL,70610
2924,2024-01-01,NULL,70611
2925,2024-01-01,NULL,70612
2926,2024-01-01,NULL,70613
2927,2024-01-01,NULL,70614
2928,2024-01-01,NULL,70615
2929,2024-01-01,NULL,70616
2930,2024-01-01,NULL,70617
2931,2024-01-01,NULL,70618
2932,2024-01-01,NULL,70619
2933,2024-01-01,NULL,70620
2934,2024-01-01,NULL,70621
2935,2024-01-01,NULL,70622
2936,2024-01-01,NULL,70623
2937,2024-01-01,NULL,70624
2938,2024-01-01,NULL,70625
2939,2024-01-01,NULL,70626
2940,2024-01-01,NULL,70627
2941,2024-01-01,NULL,70628
2942,2024-01-01,NULL,70629
2943,2024-01-01,NULL,70630
2944,2023-01-01,NULL,70631
2945,2024-01-01,NULL,70632
2946,2024-01-01,NULL,70633
2947,2024-01-01,NULL,70634
2948,2024-01-01,NULL,70635
2949,2024-01-01,NULL,70636
2950,2024-01-01,NULL,70637
2951,2024-01-01,NULL,70638
2952,2023-01-01,NULL,70639
2953,2023-01-01,NULL,70640
2954,2023-01-01,NULL,70641
2955,2024-01-01,NULL,70642
2956,2024-01-01,NULL,70643
2957,2023-01-01,NULL,70644
2958,2023-01-01,NULL,70645
2959,2024-01-01,NULL,70646
2960,2024-01-01,NULL,70647
2961,2024-01-01,NULL,70648
2962,2024-01-01,NULL,70649
2963,2024-01-01,NULL,70650
2964,2024-01-01,NULL,70651
2965,2024-01-01,NULL,70652
2966,2024-01-01,NULL,70653
2967,2024-01-01,NULL,70654
2968,2024-01-01,NULL,70655
2969,2024-01-01,NULL,70656
2970,2024-01-01,NULL,70657
2971,2024-01-01,NULL,70658
2972,2024-01-01,NULL,70659
2973,2024-01-01,NULL,70660
2974,2024-01-01,NULL,70661
2975,2024-01-01,NULL,70662
2976,2024-01-01,NULL,70663
2977,2024-01-01,NULL,70664
2978,2024-01-01,NULL,70665
2979,2024-01-01,NULL,70666
2980,2024-01-01,NULL,70667
2981,2024-01-01,NULL,70668
2982,2024-01-01,NULL,70669
2983,2024-01-01,NULL,70670
2984,2024-01-01,NULL,70671
2985,2024-01-01,NULL,70672
2986,2024-01-01,NULL,70673
2987,2024-01-01,NULL,70674
2988,2024-01-01,NULL,70675
2989,2024-01-01,NULL,70676
2990,2024-01-01,NULL,70677
2991,2024-01-01,NULL,70678
2992,2024-01-01,NULL,70679
2993,2024-01-01,NULL,70680
2994,2024-01-01,NULL,70681
2995,2024-01-01,NULL,70682
2996,2024-01-01,NULL,70683
2997,2024-01-01,NULL,70684
2998,2024-01-01,NULL,70685
2999,2024-01-01,NULL,70686
3000,2024-01-01,NULL,70687
3001,2024-01-01,NULL,70688
3002,2024-01-01,NULL,70689
3003,2024-01-01,NULL,70690
3004,2024-01-01,NULL,70691
3005,2024-01-01,NULL,70692
3006,2024-01-01,NULL,70693
3007,2024-01-01,NULL,70694
3008,2024-01-01,NULL,70695
3009,2024-01-01,NULL,70696
3010,2024-01-01,NULL,70697
3011,2024-01-01,NULL,70698
3012,2023-01-01,NULL,70699
3013,2023-01-01,NULL,70700
3014,2023-01-01,NULL,70701
3015,2024-01-01,NULL,70702
3016,2024-01-01,NULL,70703
3017,2024-01-01,NULL,70704
3018,2024-01-01,NULL,70705
3019,2024-01-01,NULL,70706
3020,2024-01-01,NULL,70707
3021,2023-01-01,NULL,70708
3022,2023-01-01,NULL,70709
3023,2023-01-01,NULL,70710
3024,2024-01-01,NULL,70711
3025,2024-01-01,NULL,70712
3026,2024-01-01,NULL,70713
3027,2024-01-01,NULL,70714
3028,2024-01-01,NULL,70715
3029,2024-01-01,NULL,70716
3030,2024-01-01,NULL,70717
3031,2024-01-01,NULL,70718
3032,2024-01-01,NULL,70719
3033,2023-01-01,NULL,70720
3034,2024-01-01,NULL,70721
3035,2024-01-01,NULL,70722
3036,2024-01-01,NULL,70723
3037,2024-01-01,NULL,70724
3038,2024-01-01,NULL,70725
3039,2023-01-01,NULL,70726
3040,2024-01-01,NULL,70727
3041,2024-01-01,NULL,70728
3042,2024-01-01,NULL,70729
3043,2024-01-01,NULL,70730
3044,2024-01-01,NULL,70731
3045,2024-01-01,NULL,70732
3046,2024-01-01,NULL,70733
3047,2024-01-01,NULL,70734
3048,2024-01-01,NULL,70735
3049,2024-01-01,NULL,70736
3050,2024-01-01,NULL,70737
3051,2024-01-01,NULL,70738
3052,2024-01-01,NULL,70739
3053,2024-01-01,NULL,70740
3054,2024-01-01,NULL,70741
3055,2024-01-01,NULL,70742
3056,2024-01-01,NULL,70743
3057,2024-01-01,NULL,70744
3058,2024-01-01,NULL,70745
3059,2024-01-01,NULL,70746
3060,2024-01-01,NULL,70747
3061,2024-01-01,NULL,70748
3062,2024-01-01,NULL,70749
3063,2024-01-01,NULL,70750
3064,2024-01-01,NULL,70751
3065,2024-01-01,NULL,70752
3066,2024-01-01,NULL,70753
3067,2024-01-01,NULL,70754
3068,2024-01-01,NULL,70755
3069,2024-01-01,NULL,70756
3070,2024-01-01,NULL,70757
3071,2024-01-01,NULL,70758
3072,2024-01-01,NULL,70759
3073,2024-01-01,NULL,70760
3074,2024-01-01,NULL,70761
3075,2024-01-01,NULL,70762
3076,2024-01-01,NULL,70763
3077,2024-01-01,NULL,70764
3078,2023-01-01,NULL,70765
3079,2023-01-01,NULL,70766
3080,2023-01-01,NULL,70767
3081,2024-01-01,NULL,70768
3082,2024-01-01,NULL,70769
3083,2024-01-01,NULL,70770
3084,2024-01-01,NULL,70771
3085,2024-01-01,NULL,70772
3086,2024-01-01,NULL,70773
3087,2024-01-01,NULL,70774
3088,2024-01-01,NULL,70775
3089,2023-01-01,NULL,70776
3090,2024-01-01,NULL,70777
3091,2024-01-01,NULL,70778
3092,2024-01-01,NULL,70779
3093,2023-01-01,NULL,70780
3094,2024-01-01,NULL,70781
3095,2024-01-01,NULL,70782
3096,2024-01-01,NULL,70783
3097,2024-01-01,NULL,70784
3098,2023-01-01,NULL,70785
3099,2023-01-01,NULL,70786
3100,2024-01-01,NULL,70787
3101,2024-01-01,NULL,70788
3102,2024-01-01,NULL,70789
3103,2024-01-01,NULL,70790
3104,2024-01-01,NULL,70791
3105,2024-01-01,NULL,70792
3106,2024-01-01,NULL,70793
3107,2024-01-01,NULL,70794
3108,2024-01-01,NULL,70795
3109,2024-01-01,NULL,70796
3110,2024-01-01,NULL,70797
3111,2024-01-01,NULL,70798
3112,2023-01-01,NULL,70799
3113,2024-01-01,NULL,70800
3114,2024-01-01,NULL,70801
3115,2024-01-01,NULL,70802
3116,2024-01-01,NULL,70803
3117,2024-01-01,NULL,70804
3118,2024-01-01,NULL,70805
3119,2024-01-01,NULL,70806
3120,2024-01-01,NULL,70807
3121,2024-01-01,NULL,70808
3122,2024-01-01,NULL,70809
3123,2024-01-01,NULL,70810
3124,2024-01-01,NULL,70811
3125,2023-01-01,NULL,70812
3126,2024-01-01,NULL,70813
3127,2024-01-01,NULL,70814
3128,2024-01-01,NULL,70815
3129,2024-01-01,NULL,70816
3130,2024-01-01,NULL,70817
3131,2024-01-01,NULL,70818
3132,2023-01-01,NULL,70819
3133,2023-01-01,NULL,70820
3134,2024-01-01,NULL,70821
3135,2024-01-01,NULL,70822
3136,2024-01-01,NULL,70823
3137,2024-01-01,NULL,70824
3138,2024-01-01,NULL,70825
3139,2024-01-01,NULL,70826
3140,2024-01-01,NULL,70827
3141,2024-01-01,NULL,70828
3142,2024-01-01,NULL,70829
3143,2024-01-01,NULL,70830
3144,2024-01-01,NULL,70831
3145,2024-01-01,NULL,70832
3146,2024-01-01,NULL,70833
3147,2024-01-01,NULL,70834
3148,2024-01-01,NULL,70835
3149,2024-01-01,NULL,70836
3151,2024-01-01,NULL,70838
3152,2024-01-01,NULL,70839
3153,2024-01-01,NULL,70840
3154,2024-01-01,NULL,70841
3155,2024-01-01,NULL,70842
3156,2024-01-01,NULL,70843
3157,2024-01-01,NULL,70844
3158,2024-01-01,NULL,70845
3159,2024-01-01,NULL,70846
3160,2024-01-01,NULL,70847
3161,2024-01-01,NULL,70848
3162,2024-01-01,NULL,70849
3163,2024-01-01,NULL,70850
3164,2024-01-01,NULL,70851
3165,2024-01-01,NULL,70852
3166,2024-01-01,NULL,70853
3167,2024-01-01,NULL,70854
3168,2023-01-01,NULL,70855
3169,2024-01-01,NULL,70856
3170,2024-01-01,NULL,70857
3171,2024-01-01,NULL,70858
3172,2024-01-01,NULL,70859
3173,2024-01-01,NULL,70860
3174,2024-01-01,NULL,70861
3175,2024-01-01,NULL,70862
3176,2024-01-01,NULL,70863
3177,2024-01-01,NULL,70864
3178,2024-01-01,NULL,70865
3179,2024-01-01,NULL,70866
3180,2024-01-01,NULL,70867
3181,2024-01-01,NULL,70868
3182,2024-01-01,NULL,70869
3183,2024-01-01,NULL,70870
3184,2024-01-01,NULL,70871
3185,2024-01-01,NULL,70872
3186,2024-01-01,NULL,70873
3187,2024-01-01,NULL,70874
3188,2024-01-01,NULL,70875
3189,2024-01-01,NULL,70876
3190,2024-01-01,NULL,70877
3191,2024-01-01,NULL,70878
3192,2024-01-01,NULL,70879
3193,2024-01-01,NULL,70880
3194,2024-01-01,NULL,70881
3195,2024-01-01,NULL,70882
3196,2024-01-01,NULL,70883
3197,2024-01-01,NULL,70884
3198,2023-01-01,NULL,70885
3199,2023-01-01,NULL,70886
3200,2023-01-01,NULL,70887
3201,2023-01-01,NULL,70888
3202,2024-01-01,NULL,70889
3203,2024-01-01,NULL,70890
3204,2024-01-01,NULL,70891
3205,2024-01-01,NULL,70892
3206,2024-01-01,NULL,70893
3207,2024-01-01,NULL,70894
3208,2024-01-01,NULL,70895
3209,2024-01-01,NULL,70896
3210,2024-01-01,NULL,70897
3211,2023-01-01,NULL,70898
3212,2023-01-01,NULL,70899
3213,2023-01-01,NULL,70900
3214,2023-01-01,NULL,70901
3215,2024-01-01,NULL,70902
3216,2024-01-01,NULL,70903
3217,2024-01-01,NULL,70904
3218,2024-01-01,NULL,70905
3219,2024-01-01,NULL,70906
3220,2024-01-01,NULL,70907
3221,2024-01-01,NULL,70908
3222,2024-01-01,NULL,70909
3223,2023-01-01,NULL,70910
3224,2023-01-01,NULL,70911
3225,2024-01-01,NULL,70912
3226,2024-01-01,NULL,70913
3227,2024-01-01,NULL,70914
3228,2024-01-01,NULL,70915
3229,2024-01-01,NULL,70916
3230,2024-01-01,NULL,70917
3231,2023-01-01,NULL,70918
3232,2024-01-01,NULL,70919
3233,2024-01-01,NULL,70920
3234,2024-01-01,NULL,70921
3235,2024-01-01,NULL,70922
3236,2024-01-01,NULL,70923
3237,2024-01-01,NULL,70924
3238,2024-01-01,NULL,70925
3239,2024-01-01,NULL,70926
3240,2024-01-01,NULL,70927
3241,2024-01-01,NULL,70928
3242,2024-01-01,NULL,70929
3243,2024-01-01,NULL,70930
3244,2024-01-01,NULL,70931
3245,2024-01-01,NULL,70932
3246,2024-01-01,NULL,70933
3247,2024-01-01,NULL,70934
3248,2024-01-01,NULL,70935
3249,2024-01-01,NULL,70936
3250,2024-01-01,NULL,70937
3251,2024-01-01,NULL,70938
3252,2023-01-01,NULL,70939
3253,2023-01-01,NULL,70940
3254,2024-01-01,NULL,70941
3255,2024-01-01,NULL,70942
3256,2024-01-01,NULL,70943
3257,2024-01-01,NULL,70944
3258,2024-01-01,NULL,70945
3259,2024-01-01,NULL,70946
3260,2024-01-01,NULL,70947
3261,2024-01-01,NULL,70948
3262,2023-01-01,NULL,70949
3263,2023-01-01,NULL,70950
3264,2024-01-01,NULL,70951
3265,2024-01-01,NULL,70952
3266,2024-01-01,NULL,70953
3267,2023-01-01,NULL,70954
3268,2024-01-01,NULL,70955
3269,2024-01-01,NULL,70956
3270,2024-01-01,NULL,70957
3271,2024-01-01,NULL,70958
3272,2023-01-01,NULL,70959
3273,2023-01-01,NULL,70960
3274,2024-01-01,NULL,70961
3275,2024-01-01,NULL,70962
3276,2024-01-01,NULL,70963
3277,2024-01-01,NULL,70964
3278,2024-01-01,NULL,70965
3279,2024-01-01,NULL,70966
3280,2024-01-01,NULL,70967
3281,2024-01-01,NULL,70968
3282,2024-01-01,NULL,70969
3283,2024-01-01,NULL,70970
3284,2024-01-01,NULL,70971
3285,2024-01-01,NULL,70972
3286,2023-01-01,NULL,70973
3287,2024-01-01,NULL,70974
3288,2024-01-01,NULL,70975
3289,2024-01-01,NULL,70976
3290,2024-01-01,NULL,70977
3291,2024-01-01,NULL,70978
3292,2024-01-01,NULL,70979
3293,2024-01-01,NULL,70980
3294,2024-01-01,NULL,70981
3295,2024-01-01,NULL,70982
3296,2024-01-01,NULL,70983
3297,2024-01-01,NULL,70984
3298,2024-01-01,NULL,70985
3299,2024-01-01,NULL,70986
3300,2024-01-01,NULL,70987
3301,2024-01-01,NULL,70988
3302,2024-01-01,NULL,70989
3303,2023-01-01,NULL,70990
3304,2023-01-01,NULL,70991
3305,2023-01-01,NULL,70992
3306,2023-01-01,NULL,70993
3307,2023-01-01,NULL,70994
3308,2024-01-01,NULL,70995
3309,2024-01-01,NULL,70996
3310,2024-01-01,NULL,70997
3311,2024-01-01,NULL,70998
3312,2024-01-01,NULL,70999
3313,2024-01-01,NULL,71000
3314,2024-01-01,NULL,71001
3315,2024-01-01,NULL,71002
3316,2024-01-01,NULL,71003
3317,2024-01-01,NULL,71004
3318,2024-01-01,NULL,71005
3319,2024-01-01,NULL,71006
3320,2024-01-01,NULL,71007
3321,2024-01-01,NULL,71008
3322,2024-01-01,NULL,71009
3323,2024-01-01,NULL,71010
3324,2024-01-01,NULL,71011
3325,2024-01-01,NULL,71012
3326,2024-01-01,NULL,71013
3327,2024-01-01,NULL,71014
3328,2024-01-01,NULL,71015
3329,2024-01-01,NULL,71016
3330,2024-01-01,NULL,71017
3331,2024-01-01,NULL,71018
3332,2024-01-01,NULL,71019
3333,2023-01-01,NULL,71020
3334,2024-01-01,NULL,71021
3335,2024-01-01,NULL,71022
3336,2023-01-01,NULL,71023
3337,2023-01-01,NULL,71024
3338,2024-01-01,NULL,71025
3339,2024-01-01,NULL,71026
3340,2024-01-01,NULL,71027
3341,2024-01-01,NULL,71028
3342,2024-01-01,NULL,71029
3343,2024-01-01,NULL,71030
3344,2024-01-01,NULL,71031
3345,2024-01-01,NULL,71032
3346,2024-01-01,NULL,71033
3347,2024-01-01,NULL,71034
3348,2024-01-01,NULL,71035
3349,2024-01-01,NULL,71036
3350,2024-01-01,NULL,71037
3351,2023-01-01,NULL,71038
3352,2024-01-01,NULL,71039
3353,2024-01-01,NULL,71040
3354,2024-01-01,NULL,71041
3355,2024-01-01,NULL,71042
3356,2024-01-01,NULL,71043
3357,2023-01-01,NULL,71044
3358,2024-01-01,NULL,71045
3359,2024-01-01,NULL,71046
3360,2024-01-01,NULL,71047
3361,2024-01-01,NULL,71048
3362,2024-01-01,NULL,71049
3363,2024-01-01,NULL,71050
3364,2024-01-01,NULL,71051
3365,2024-01-01,NULL,71052
3366,2024-01-01,NULL,71053
3367,2024-01-01,NULL,71054
3368,2024-01-01,NULL,71055
3369,2024-01-01,NULL,71056
3370,2024-01-01,NULL,71057
3371,2024-01-01,NULL,71058
3372,2024-01-01,NULL,71059
3373,2023-01-01,NULL,71060
3374,2023-01-01,NULL,71061
3375,2024-01-01,NULL,71062
3376,2024-01-01,NULL,71063
3377,2024-01-01,NULL,71064
3378,2024-01-01,NULL,71065
3379,2024-01-01,NULL,71066
3380,2024-01-01,NULL,71067
3381,2024-01-01,NULL,71068
3382,2024-01-01,NULL,71069
3383,2024-01-01,NULL,71070
3384,2024-01-01,NULL,71071
3385,2024-01-01,NULL,71072
3386,2024-01-01,NULL,71073
3387,2024-01-01,NULL,71074
3388,2024-01-01,NULL,71075
3389,2024-01-01,NULL,71076
3390,2024-01-01,NULL,71077
3391,2024-01-01,NULL,71078
3392,2024-01-01,NULL,71079
3393,2024-01-01,NULL,71080
3394,2024-01-01,NULL,71081
3395,2024-01-01,NULL,71082
3396,2024-01-01,NULL,71083
3397,2024-01-01,NULL,71084
3398,2024-01-01,NULL,71085
3399,2023-01-01,NULL,71086
3400,2023-01-01,NULL,71087
3401,2023-01-01,NULL,71088
3402,2024-01-01,NULL,71089
3403,2024-01-01,NULL,71090
3404,2023-01-01,NULL,71091
3405,2024-01-01,NULL,71092
3406,2024-01-01,NULL,71093
3407,2024-01-01,NULL,71094
3408,2024-01-01,NULL,71095
3409,2024-01-01,NULL,71096
3410,2024-01-01,NULL,71097
3411,2024-01-01,NULL,71098
3412,2024-01-01,NULL,71099
3413,2024-01-01,NULL,71100
3414,2023-01-01,NULL,71101
3415,2024-01-01,NULL,71102
3416,2023-01-01,NULL,71103
3417,2023-01-01,NULL,71104
3418,2024-01-01,NULL,71105
3419,2024-01-01,NULL,71106
3420,2024-01-01,NULL,71107
3421,2024-01-01,NULL,71108
3422,2024-01-01,NULL,71109
3423,2024-01-01,NULL,71110
3424,2024-01-01,NULL,71111
3425,2024-01-01,NULL,71112
3426,2024-01-01,NULL,71113
3427,2024-01-01,NULL,71114
3428,2024-01-01,NULL,71115
3429,2024-01-01,NULL,71116
3430,2024-01-01,NULL,71117
3431,2024-01-01,NULL,71118
3432,2023-01-01,NULL,71119
3433,2024-01-01,NULL,71120
3434,2024-01-01,NULL,71121
3435,2024-01-01,NULL,71122
3436,2024-01-01,NULL,71123
3437,2024-01-01,NULL,71124
3438,2023-01-01,NULL,71125
3439,2023-01-01,NULL,71126
3440,2023-01-01,NULL,71127
